0,0,0.9,0,0,0,1,-0.518102,0.691442,-0.254641,-1.54165,1.8496,-0.0594418,0.210155,-1.80895,-0.0122536,0.0122536,-1.50752,0.111981,0.0276117,1.3779,0.00191748,-0.00498544,-1.20609,0,0
0,0,0.9,0,0,0,1,-0.518102,0.691442,-0.254641,-1.54165,1.85036,-0.0586748,0.209388,-1.8078,-0.0122536,0.0122536,-1.50829,0.111597,0.0272282,1.37751,0.00230097,-0.00383495,-1.20571,0,0
0,0,0.9,0,0,0,1,-0.518486,0.692209,-0.254641,-1.5428,1.85036,-0.0598253,0.209772,-1.8078,-0.0122536,0.0122536,-1.5079,0.111981,0.0279951,1.37713,0.00230097,-0.00383495,-1.20609,0,0
0,0,0.9,0,0,0,1,-0.517719,0.692976,-0.253874,-1.54127,1.85036,-0.0590583,0.209388,-1.80818,-0.0122536,0.0122536,-1.5079,0.111981,0.0279951,1.37713,0.00268447,-0.00460194,-1.20609,0,0
0,0,0.9,0,0,0,1,-0.517719,0.691825,-0.253874,-1.54242,1.84998,-0.0598253,0.209388,-1.80856,-0.0122536,0.0122536,-1.50752,0.111597,0.0287621,1.37713,0.00230097,-0.00421845,-1.20571,0,0
0,0,0.9,0,0,0,1,-0.518102,0.691825,-0.254257,-1.54165,1.85036,-0.0582913,0.209388,-1.80818,-0.0122536,0.0122536,-1.50829,0.111597,0.0279951,1.37598,0.00268447,-0.00383495,-1.20609,0,0
0,0,0.9,0,0,0,1,-0.518486,0.691442,-0.254641,-1.54165,1.85036,-0.0582913,0.209005,-1.80856,-0.0122536,0.0122536,-1.50829,0.111981,0.0276117,1.3779,0.00268447,-0.00421845,-1.20609,0,0
0,0,0.9,0,0,0,1,-0.518486,0.692209,-0.255024,-1.54203,1.84998,-0.0590583,0.209772,-1.80818,-0.0122536,0.0122536,-1.5079,0.111981,0.0276117,1.37751,0.00230097,-0.00383495,-1.20648,0,0
0,0,0.9,0,0,0,1,-0.518102,0.691825,-0.254641,-1.54165,1.85036,-0.0582913,0.209772,-1.80856,-0.0122536,0.0122536,-1.5079,0.112364,0.0279951,1.37713,0.00230097,-0.00306796,-1.20571,0,0
0,0,0.9,0,0,0,1,-0.518486,0.692209,-0.254641,-1.54242,1.85075,-0.0590583,0.209388,-1.8078,-0.0122536,0.0122536,-1.50752,0.111981,0.0283786,1.37751,0.00191748,-0.00383495,-1.20571,0,0
0,0,0.9,0,0,0,1,-0.518102,0.692592,-0.255024,-1.54165,1.85036,-0.0586748,0.209772,-1.8078,-0.0122536,0.0122536,-1.50829,0.112364,0.0283786,1.37521,0.00153398,-0.00421845,-1.20609,0,0
0,0,0.9,0,0,0,1,-0.518486,0.691825,-0.254641,-1.54127,1.85036,-0.0586748,0.209772,-1.80818,-0.0122536,0.0122536,-1.50752,0.111597,0.0279951,1.37675,0.00191748,-0.00460194,-1.20648,0,0
0,0,0.9,0,0,0,1,-0.518102,0.691825,-0.254257,-1.54203,1.85036,-0.0590583,0.209388,-1.80856,-0.0122536,0.0122536,-1.50829,0.111981,0.0283786,1.37636,0.00153398,-0.00421845,-1.20571,0,0
0,0,0.9,0,0,0,1,-0.518102,0.691825,-0.254257,-1.54203,1.85036,-0.0579078,0.209772,-1.80856,-0.0122536,0.0122536,-1.5079,0.111981,0.0283786,1.37751,0.00230097,-0.00460194,-1.20609,0,0
0,0,0.9,0,0,0,1,-0.517719,0.692209,-0.253874,-1.54242,1.84998,-0.0586748,0.209772,-1.80818,-0.0122536,0.0122536,-1.50752,0.111597,0.0279951,1.37713,0.00191748,-0.00460194,-1.20571,0,0
0,0,0.9,0,0,0,1,-0.518102,0.692592,-0.255408,-1.54165,1.85075,-0.0590583,0.209772,-1.8078,-0.0122536,0.0122536,-1.50714,0.112364,0.0279951,1.37713,0.00268447,-0.00460194,-1.20571,0,0
0,0,0.9,0,0,0,1,-0.518102,0.691442,-0.254257,-1.54242,1.84998,-0.0579078,0.209772,-1.8078,-0.0122536,0.0122536,-1.50752,0.112364,0.0276117,1.37713,0.00230097,-0.00498544,-1.20609,0,0
0,0,0.9,0,0,0,1,-0.518486,0.691442,-0.254641,-1.54203,1.85036,-0.0582913,0.209388,-1.80818,-0.0122536,0.0122536,-1.5079,0.111981,0.0279951,1.37828,0.00191748,-0.00498544,-1.20609,0,0
0,0,0.9,0,0,0,1,-0.517719,0.692592,-0.254641,-1.5428,1.85036,-0.0590583,0.209388,-1.80856,-0.0122536,0.0122536,-1.50829,0.112364,0.0279951,1.3779,0.00115049,-0.00421845,-1.20609,0,0
0,0,0.9,0,0,0,1,-0.518102,0.691058,-0.254641,-1.54203,1.85075,-0.0586748,0.209388,-1.80818,-0.0122536,0.0122536,-1.50752,0.112748,0.0279951,1.37713,0.00268447,-0.00421845,-1.20648,0,0
0,0,0.9,0,0,0,1,-0.518102,0.691442,-0.255024,-1.54203,1.85036,-0.0586748,0.209388,-1.80818,-0.0122536,0.0122536,-1.5079,0.111597,0.0276117,1.37751,0.00191748,-0.00460194,-1.20648,0,0
0,0,0.9,0,0,0,1,-0.517719,0.691825,-0.255408,-1.54242,1.85075,-0.0590583,0.209388,-1.80818,-0.0122536,0.0122536,-1.50714,0.111597,0.0279951,1.3779,0.00191748,-0.00498544,-1.20571,0,0
0,0,0.9,0,0,0,1,-0.518102,0.692209,-0.255024,-1.54242,1.85075,-0.0590583,0.209388,-1.80856,-0.0122536,0.0122536,-1.5079,0.111981,0.0279951,1.37675,0.00191748,-0.00383495,-1.20609,0,0
0,0,0.9,0,0,0,1,-0.518102,0.691058,-0.255408,-1.54242,1.85113,-0.0582913,0.210539,-1.80856,-0.0122536,0.0122536,-1.50752,0.112364,0.0276117,1.37713,0.00230097,-0.00383495,-1.20648,0,0
0,0,0.9,0,0,0,1,-0.518102,0.694126,-0.256558,-1.54472,1.85113,-0.0586748,0.209772,-1.80818,-0.0122536,0.0122536,-1.5079,0.112364,0.0283786,1.37751,0.00230097,-0.00383495,-1.20648,0,0
0,0,0.9,0,0,0,1,-0.518102,0.691825,-0.261927,-1.5497,1.85535,-0.0590583,0.212073,-1.80818,-0.0122536,0.0122536,-1.5079,0.111597,0.0272282,1.3756,0.00191748,-0.00498544,-1.20609,0,0
0,0,0.9,0,0,0,1,-0.518102,0.67802,-0.233165,-1.55162,1.87337,-0.0575243,0.20632,-1.80895,-0.0122536,0.0122536,-1.5079,0.111597,0.0276117,1.37675,0.00191748,-0.00306796,-1.20609,0,0
0,0,0.9,0,0,0,1,-0.517719,0.653092,-0.228563,-1.57463,1.98842,-0.0602087,0.0602087,-1.80895,-0.0122536,0.0122536,-1.50829,0.111597,0.0287621,1.37751,0.00191748,-0.00383495,-1.20609,0,0
